id,date,category,qty,year,month,day_of_month,day_of_week,week_of_year,quarter,is_weekend,day_name,is_payday_period,event_harbolnas,event_ramadan,inflation_rate,usd_idr_rate,fuel_price,consumer_confidence_index,avg_price,revenue,is_holiday,event_eid,category_group,lag_1_qty,lag_7_qty,rolling_avg_7_qty,lag_1_revenue,lag_7_revenue,rolling_avg_7_revenue
1815560,10/18/2015,SEAFOOD,17.0,,,,,,,,,,,0,3.35,13549.00,7400.00,116.20,25000.00,,1,0,Food & Beverage,,,,,,
1817342,10/19/2015,SEAFOOD,15.0,,,,,,,,,,,0,3.35,13549.00,7400.00,116.20,25000.00,,0,0,Food & Beverage,,,,,,
1819124,10/20/2015,SEAFOOD,12.0,,,,,,,,,,,0,3.35,13549.00,7400.00,116.20,25000.00,,0,0,Food & Beverage,,,,,,
1820906,10/21/2015,SEAFOOD,12.0,,,,,,,,,,,0,3.35,13549.00,7400.00,116.20,25000.00,,0,0,Food & Beverage,,,,,,
1822688,10/22/2015,SEAFOOD,8.0,,,,,,,,,,,0,3.35,13549.00,7400.00,116.20,25000.00,,0,0,Food & Beverage,,,,,,
1824470,10/23/2015,SEAFOOD,17.0,,,,,,,,,,,0,3.35,13549.00,7400.00,116.20,25000.00,,0,0,Food & Beverage,,,,,,
1826252,10/24/2015,SEAFOOD,9.0,,,,,,,,,,,0,3.35,13549.00,7400.00,116.20,25000.00,,1,0,Food & Beverage,,,,,,
1828034,10/25/2015,SEAFOOD,22.0,,,,,,,,,,,0,3.35,13549.00,7400.00,116.20,25000.00,,1,0,Food & Beverage,,,,,,
1829816,10/26/2015,SEAFOOD,9.0,,,,,,,,,,,0,3.35,13549.00,7400.00,116.20,25000.00,,0,0,Food & Beverage,,,,,,
1831598,10/27/2015,SEAFOOD,10.0,,,,,,,,,,,0,3.35,13549.00,7400.00,116.20,25000.00,,0,0,Food & Beverage,,,,,,
1833380,10/28/2015,SEAFOOD,17.0,,,,,,,,,,,0,3.35,13549.00,7400.00,116.20,25000.00,,0,0,Food & Beverage,,,,,,
1835162,10/29/2015,SEAFOOD,18.0,,,,,,,,,,,0,3.35,13549.00,7400.00,116.20,25000.00,,0,0,Food & Beverage,,,,,,
1836944,10/30/2015,SEAFOOD,21.0,,,,,,,,,,,0,3.35,13549.00,7400.00,116.20,25000.00,,0,0,Food & Beverage,,,,,,
1838726,10/31/2015,SEAFOOD,19.0,,,,,,,,,,,0,3.35,13549.00,7400.00,116.20,25000.00,,1,0,Food & Beverage,,,,,,
1840508,11/1/2015,SEAFOOD,17.0,,,,,,,,,,,0,3.35,13589.00,7400.00,116.50,25000.00,,1,0,Food & Beverage,,,,,,
1842290,11/2/2015,SEAFOOD,15.0,,,,,,,,,,,0,3.35,13589.00,7400.00,116.50,25000.00,,0,0,Food & Beverage,,,,,,
1844072,11/3/2015,SEAFOOD,28.0,,,,,,,,,,,0,3.35,13589.00,7400.00,116.50,25000.00,,0,0,Food & Beverage,,,,,,
1845854,11/4/2015,SEAFOOD,11.0,,,,,,,,,,,0,3.35,13589.00,7400.00,116.50,25000.00,,0,0,Food & Beverage,,,,,,
1847636,11/5/2015,SEAFOOD,19.0,,,,,,,,,,,0,3.35,13589.00,7400.00,116.50,25000.00,,0,0,Food & Beverage,,,,,,
1849418,11/6/2015,SEAFOOD,16.0,,,,,,,,,,,0,3.35,13589.00,7400.00,116.50,25000.00,,0,0,Food & Beverage,,,,,,
1851200,11/7/2015,SEAFOOD,15.0,,,,,,,,,,,0,3.35,13589.00,7400.00,116.50,25000.00,,1,0,Food & Beverage,,,,,,
1852982,11/8/2015,SEAFOOD,15.0,,,,,,,,,,,0,3.35,13589.00,7400.00,116.50,25000.00,,1,0,Food & Beverage,,,,,,
1854764,11/9/2015,SEAFOOD,12.0,,,,,,,,,,,0,3.35,13589.00,7400.00,116.50,25000.00,,0,0,Food & Beverage,,,,,,
1856546,11/10/2015,SEAFOOD,14.0,,,,,,,,,,,0,3.35,13589.00,7400.00,116.50,25000.00,,0,0,Food & Beverage,,,,,,
1858328,11/11/2015,SEAFOOD,14.0,,,,,,,,,,,0,3.35,13589.00,7400.00,116.50,25000.00,,0,0,Food & Beverage,,,,,,
1860110,11/12/2015,SEAFOOD,7.0,,,,,,,,,,,0,3.35,13589.00,7400.00,116.50,25000.00,,0,0,Food & Beverage,,,,,,
1861892,11/13/2015,SEAFOOD,21.0,,,,,,,,,,,0,3.35,13589.00,7400.00,116.50,25000.00,,0,0,Food & Beverage,,,,,,
1863674,11/14/2015,SEAFOOD,13.0,,,,,,,,,,,0,3.35,13589.00,7400.00,116.50,25000.00,,1,0,Food & Beverage,,,,,,
1865456,11/15/2015,SEAFOOD,23.0,,,,,,,,,,,0,3.35,13589.00,7400.00,116.50,25000.00,,1,0,Food & Beverage,,,,,,
1867238,11/16/2015,SEAFOOD,7.0,,,,,,,,,,,0,3.35,13589.00,7400.00,116.50,25000.00,,0,0,Food & Beverage,,,,,,
1869020,11/17/2015,SEAFOOD,8.0,,,,,,,,,,,0,3.35,13589.00,7400.00,116.50,25000.00,,0,0,Food & Beverage,,,,,,
1870802,11/18/2015,SEAFOOD,18.0,,,,,,,,,,,0,3.35,13589.00,7400.00,116.50,25000.00,,0,0,Food & Beverage,,,,,,
1872584,11/19/2015,SEAFOOD,10.0,,,,,,,,,,,0,3.35,13589.00,7400.00,116.50,25000.00,,0,0,Food & Beverage,,,,,,
1874366,11/20/2015,SEAFOOD,18.0,,,,,,,,,,,0,3.35,13589.00,7400.00,116.50,25000.00,,0,0,Food & Beverage,,,,,,
1876148,11/21/2015,SEAFOOD,11.0,,,,,,,,,,,0,3.35,13589.00,7400.00,116.50,25000.00,,1,0,Food & Beverage,,,,,,
1877930,11/22/2015,SEAFOOD,20.0,,,,,,,,,,,0,3.35,13589.00,7400.00,116.50,25000.00,,1,0,Food & Beverage,,,,,,
1879712,11/23/2015,SEAFOOD,10.0,,,,,,,,,,,0,3.35,13589.00,7400.00,116.50,25000.00,,0,0,Food & Beverage,,,,,,
1881494,11/24/2015,SEAFOOD,10.0,,,,,,,,,,,0,3.35,13589.00,7400.00,116.50,25000.00,,0,0,Food & Beverage,,,,,,
1883276,11/25/2015,SEAFOOD,9.0,,,,,,,,,,,0,3.35,13589.00,7400.00,116.50,25000.00,,0,0,Food & Beverage,,,,,,
1885058,11/26/2015,SEAFOOD,17.0,,,,,,,,,,,0,3.35,13589.00,7400.00,116.50,25000.00,,0,0,Food & Beverage,,,,,,
1886840,11/27/2015,SEAFOOD,13.0,,,,,,,,,,,0,3.35,13589.00,7400.00,116.50,25000.00,,0,0,Food & Beverage,,,,,,
1888622,11/28/2015,SEAFOOD,17.0,,,,,,,,,,,0,3.35,13589.00,7400.00,116.50,25000.00,,1,0,Food & Beverage,,,,,,
1890404,11/29/2015,SEAFOOD,31.0,,,,,,,,,,,0,3.35,13589.00,7400.00,116.50,25000.00,,1,0,Food & Beverage,,,,,,
1892186,11/30/2015,SEAFOOD,15.0,,,,,,,,,,,0,3.35,13589.00,7400.00,116.50,25000.00,,0,0,Food & Beverage,,,,,,
1893968,12/1/2015,SEAFOOD,13.0,,,,,,,,,,,0,3.35,13629.00,7400.00,116.80,25000.00,,0,0,Food & Beverage,,,,,,
1895750,12/2/2015,SEAFOOD,18.0,,,,,,,,,,,0,3.35,13629.00,7400.00,116.80,25000.00,,0,0,Food & Beverage,,,,,,
1897532,12/3/2015,SEAFOOD,7.0,,,,,,,,,,,0,3.35,13629.00,7400.00,116.80,25000.00,,0,0,Food & Beverage,,,,,,
1899314,12/4/2015,SEAFOOD,29.0,,,,,,,,,,,0,3.35,13629.00,7400.00,116.80,25000.00,,0,0,Food & Beverage,,,,,,
1901096,12/5/2015,SEAFOOD,28.0,,,,,,,,,,,0,3.35,13629.00,7400.00,116.80,25000.00,,1,0,Food & Beverage,,,,,,
1902878,12/6/2015,SEAFOOD,12.0,,,,,,,,,,,0,3.35,13629.00,7400.00,116.80,25000.00,,1,0,Food & Beverage,,,,,,
1904660,12/7/2015,SEAFOOD,9.0,,,,,,,,,,,0,3.35,13629.00,7400.00,116.80,25000.00,,0,0,Food & Beverage,,,,,,
1906442,12/8/2015,SEAFOOD,7.0,,,,,,,,,,,0,3.35,13629.00,7400.00,116.80,25000.00,,0,0,Food & Beverage,,,,,,
1908224,12/9/2015,SEAFOOD,20.0,,,,,,,,,,,0,3.35,13629.00,7400.00,116.80,25000.00,,0,0,Food & Beverage,,,,,,
1910006,12/10/2015,SEAFOOD,9.0,,,,,,,,,,,0,3.35,13629.00,7400.00,116.80,25000.00,,0,0,Food & Beverage,,,,,,
1911788,12/11/2015,SEAFOOD,7.0,,,,,,,,,,,0,3.35,13629.00,7400.00,116.80,25000.00,,0,0,Food & Beverage,,,,,,
1913570,12/12/2015,SEAFOOD,10.0,,,,,,,,,,,0,3.35,13629.00,7400.00,116.80,25000.00,,1,0,Food & Beverage,,,,,,
1915352,12/13/2015,SEAFOOD,10.0,,,,,,,,,,,0,3.35,13629.00,7400.00,116.80,25000.00,,1,0,Food & Beverage,,,,,,
1917134,12/14/2015,SEAFOOD,16.0,,,,,,,,,,,0,3.35,13629.00,7400.00,116.80,25000.00,,0,0,Food & Beverage,,,,,,
1918916,12/15/2015,SEAFOOD,5.0,,,,,,,,,,,0,3.35,13629.00,7400.00,116.80,25000.00,,0,0,Food & Beverage,,,,,,
1920698,12/16/2015,SEAFOOD,5.0,,,,,,,,,,,0,3.35,13629.00,7400.00,116.80,25000.00,,0,0,Food & Beverage,,,,,,
1922480,12/17/2015,SEAFOOD,6.0,,,,,,,,,,,0,3.35,13629.00,7400.00,116.80,25000.00,,0,0,Food & Beverage,,,,,,
1924262,12/18/2015,SEAFOOD,15.0,,,,,,,,,,,0,3.35,13629.00,7400.00,116.80,25000.00,,0,0,Food & Beverage,,,,,,
1926044,12/19/2015,SEAFOOD,13.0,,,,,,,,,,,0,3.35,13629.00,7400.00,116.80,25000.00,,1,0,Food & Beverage,,,,,,
1927826,12/20/2015,SEAFOOD,17.0,,,,,,,,,,,0,3.35,13629.00,7400.00,116.80,25000.00,,1,0,Food & Beverage,,,,,,
1929608,12/21/2015,SEAFOOD,12.0,,,,,,,,,,,0,3.35,13629.00,7400.00,116.80,25000.00,,0,0,Food & Beverage,,,,,,
1931390,12/22/2015,SEAFOOD,5.0,,,,,,,,,,,0,3.35,13629.00,7400.00,116.80,25000.00,,0,0,Food & Beverage,,,,,,
1933172,12/23/2015,SEAFOOD,16.0,,,,,,,,,,,0,3.35,13629.00,7400.00,116.80,25000.00,,0,0,Food & Beverage,,,,,,
1934954,12/24/2015,SEAFOOD,15.0,,,,,,,,,,,0,3.35,13629.00,7400.00,116.80,25000.00,,0,0,Food & Beverage,,,,,,
1936736,12/26/2015,SEAFOOD,23.0,,,,,,,,,,,0,3.35,13629.00,7400.00,116.80,25000.00,,1,0,Food & Beverage,,,,,,
1938518,12/27/2015,SEAFOOD,19.0,,,,,,,,,,,0,3.35,13629.00,7400.00,116.80,25000.00,,1,0,Food & Beverage,,,,,,
1940300,12/28/2015,SEAFOOD,23.0,,,,,,,,,,,0,3.35,13629.00,7400.00,116.80,25000.00,,0,0,Food & Beverage,,,,,,
1942082,12/29/2015,SEAFOOD,17.0,,,,,,,,,,,0,3.35,13629.00,7400.00,116.80,25000.00,,0,0,Food & Beverage,,,,,,
1943864,12/30/2015,SEAFOOD,19.0,,,,,,,,,,,0,3.35,13629.00,7400.00,116.80,25000.00,,0,0,Food & Beverage,,,,,,
1945646,12/31/2015,SEAFOOD,13.0,,,,,,,,,,,0,3.35,13629.00,7400.00,116.80,25000.00,,0,0,Food & Beverage,,,,,,
1947428,1/1/2016,SEAFOOD,0.0,,,,,,,,,,,0,3.02,13208.00,6550.00,116.50,25000.00,,1,0,Food & Beverage,,,,,,
1949210,1/2/2016,SEAFOOD,32.0,,,,,,,,,,,0,3.02,13208.00,6550.00,116.50,25000.00,,1,0,Food & Beverage,,,,,,
1950992,1/3/2016,SEAFOOD,26.0,,,,,,,,,,,0,3.02,13208.00,6550.00,116.50,25000.00,,1,0,Food & Beverage,,,,,,
1952774,1/4/2016,SEAFOOD,17.0,,,,,,,,,,,0,3.02,13208.00,6550.00,116.50,25000.00,,0,0,Food & Beverage,,,,,,
1954556,1/5/2016,SEAFOOD,26.0,,,,,,,,,,,0,3.02,13208.00,6550.00,116.50,25000.00,,0,0,Food & Beverage,,,,,,
1956338,1/6/2016,SEAFOOD,17.0,,,,,,,,,,,0,3.02,13208.00,6550.00,116.50,25000.00,,0,0,Food & Beverage,,,,,,
1958120,1/7/2016,SEAFOOD,12.0,,,,,,,,,,,0,3.02,13208.00,6550.00,116.50,25000.00,,0,0,Food & Beverage,,,,,,
1959902,1/8/2016,SEAFOOD,13.0,,,,,,,,,,,0,3.02,13208.00,6550.00,116.50,25000.00,,0,0,Food & Beverage,,,,,,
1961684,1/9/2016,SEAFOOD,12.0,,,,,,,,,,,0,3.02,13208.00,6550.00,116.50,25000.00,,1,0,Food & Beverage,,,,,,
1963466,1/10/2016,SEAFOOD,13.0,,,,,,,,,,,0,3.02,13208.00,6550.00,116.50,25000.00,,1,0,Food & Beverage,,,,,,
1965248,1/11/2016,SEAFOOD,11.0,,,,,,,,,,,0,3.02,13208.00,6550.00,116.50,25000.00,,0,0,Food & Beverage,,,,,,
1967030,1/12/2016,SEAFOOD,6.0,,,,,,,,,,,0,3.02,13208.00,6550.00,116.50,25000.00,,0,0,Food & Beverage,,,,,,
1968812,1/13/2016,SEAFOOD,16.0,,,,,,,,,,,0,3.02,13208.00,6550.00,116.50,25000.00,,0,0,Food & Beverage,,,,,,
1970594,1/14/2016,SEAFOOD,12.0,,,,,,,,,,,0,3.02,13208.00,6550.00,116.50,25000.00,,0,0,Food & Beverage,,,,,,
1972376,1/15/2016,SEAFOOD,12.0,,,,,,,,,,,0,3.02,13208.00,6550.00,116.50,25000.00,,0,0,Food & Beverage,,,,,,
1974158,1/16/2016,SEAFOOD,14.0,,,,,,,,,,,0,3.02,13208.00,6550.00,116.50,25000.00,,1,0,Food & Beverage,,,,,,
1975940,1/17/2016,SEAFOOD,14.0,,,,,,,,,,,0,3.02,13208.00,6550.00,116.50,25000.00,,1,0,Food & Beverage,,,,,,
1977722,1/18/2016,SEAFOOD,10.0,,,,,,,,,,,0,3.02,13208.00,6550.00,116.50,25000.00,,0,0,Food & Beverage,,,,,,
1979504,1/19/2016,SEAFOOD,5.0,,,,,,,,,,,0,3.02,13208.00,6550.00,116.50,25000.00,,0,0,Food & Beverage,,,,,,
1981286,1/20/2016,SEAFOOD,7.0,,,,,,,,,,,0,3.02,13208.00,6550.00,116.50,25000.00,,0,0,Food & Beverage,,,,,,
1983068,1/21/2016,SEAFOOD,7.0,,,,,,,,,,,0,3.02,13208.00,6550.00,116.50,25000.00,,0,0,Food & Beverage,,,,,,
1984850,1/22/2016,SEAFOOD,13.0,,,,,,,,,,,0,3.02,13208.00,6550.00,116.50,25000.00,,0,0,Food & Beverage,,,,,,
1986632,1/23/2016,SEAFOOD,13.0,,,,,,,,,,,0,3.02,13208.00,6550.00,116.50,25000.00,,1,0,Food & Beverage,,,,,,
1988414,1/24/2016,SEAFOOD,13.0,,,,,,,,,,,0,3.02,13208.00,6550.00,116.50,25000.00,,1,0,Food & Beverage,,,,,,
1990196,1/25/2016,SEAFOOD,11.0,,,,,,,,,,,0,3.02,13208.00,6550.00,116.50,25000.00,,0,0,Food & Beverage,,,,,,
1991978,1/26/2016,SEAFOOD,14.0,,,,,,,,,,,0,3.02,13208.00,6550.00,116.50,25000.00,,0,0,Food & Beverage,,,,,,
1993760,1/27/2016,SEAFOOD,7.0,,,,,,,,,,,0,3.02,13208.00,6550.00,116.50,25000.00,,0,0,Food & Beverage,,,,,,
1995542,1/28/2016,SEAFOOD,8.0,,,,,,,,,,,0,3.02,13208.00,6550.00,116.50,25000.00,,0,0,Food & Beverage,,,,,,
1997324,1/29/2016,SEAFOOD,13.0,,,,,,,,,,,0,3.02,13208.00,6550.00,116.50,25000.00,,0,0,Food & Beverage,,,,,,
1999106,1/30/2016,SEAFOOD,15.0,,,,,,,,,,,0,3.02,13208.00,6550.00,116.50,25000.00,,1,0,Food & Beverage,,,,,,
2000888,1/31/2016,SEAFOOD,21.0,,,,,,,,,,,0,3.02,13208.00,6550.00,116.50,25000.00,,1,0,Food & Beverage,,,,,,
2002670,2/1/2016,SEAFOOD,17.0,,,,,,,,,,,0,3.02,13228.00,6550.00,116.80,25000.00,,0,0,Food & Beverage,,,,,,
2004452,2/2/2016,SEAFOOD,17.0,,,,,,,,,,,0,3.02,13228.00,6550.00,116.80,25000.00,,0,0,Food & Beverage,,,,,,
2006234,2/3/2016,SEAFOOD,11.0,,,,,,,,,,,0,3.02,13228.00,6550.00,116.80,25000.00,,0,0,Food & Beverage,,,,,,
2008016,2/4/2016,SEAFOOD,30.0,,,,,,,,,,,0,3.02,13228.00,6550.00,116.80,25000.00,,0,0,Food & Beverage,,,,,,
2009798,2/5/2016,SEAFOOD,14.0,,,,,,,,,,,0,3.02,13228.00,6550.00,116.80,25000.00,,0,0,Food & Beverage,,,,,,
2011580,2/6/2016,SEAFOOD,22.0,,,,,,,,,,,0,3.02,13228.00,6550.00,116.80,25000.00,,1,0,Food & Beverage,,,,,,
2013362,2/7/2016,SEAFOOD,10.0,,,,,,,,,,,0,3.02,13228.00,6550.00,116.80,25000.00,,1,0,Food & Beverage,,,,,,
2015144,2/8/2016,SEAFOOD,11.0,,,,,,,,,,,0,3.02,13228.00,6550.00,116.80,25000.00,,0,0,Food & Beverage,,,,,,
2016926,2/9/2016,SEAFOOD,29.0,,,,,,,,,,,0,3.02,13228.00,6550.00,116.80,25000.00,,0,0,Food & Beverage,,,,,,
2018708,2/10/2016,SEAFOOD,20.0,,,,,,,,,,,0,3.02,13228.00,6550.00,116.80,25000.00,,0,0,Food & Beverage,,,,,,
2020490,2/11/2016,SEAFOOD,19.0,,,,,,,,,,,0,3.02,13228.00,6550.00,116.80,25000.00,,0,0,Food & Beverage,,,,,,
2022272,2/12/2016,SEAFOOD,26.0,,,,,,,,,,,0,3.02,13228.00,6550.00,116.80,25000.00,,0,0,Food & Beverage,,,,,,
2024054,2/13/2016,SEAFOOD,16.0,,,,,,,,,,,0,3.02,13228.00,6550.00,116.80,25000.00,,1,0,Food & Beverage,,,,,,
2025836,2/14/2016,SEAFOOD,17.0,,,,,,,,,,,0,3.02,13228.00,6550.00,116.80,25000.00,,1,0,Food & Beverage,,,,,,
2027618,2/15/2016,SEAFOOD,5.0,,,,,,,,,,,0,3.02,13228.00,6550.00,116.80,25000.00,,0,0,Food & Beverage,,,,,,
2029400,2/16/2016,SEAFOOD,11.0,,,,,,,,,,,0,3.02,13228.00,6550.00,116.80,25000.00,,0,0,Food & Beverage,,,,,,
2031182,2/17/2016,SEAFOOD,9.0,,,,,,,,,,,0,3.02,13228.00,6550.00,116.80,25000.00,,0,0,Food & Beverage,,,,,,
2032964,2/18/2016,SEAFOOD,10.0,,,,,,,,,,,0,3.02,13228.00,6550.00,116.80,25000.00,,0,0,Food & Beverage,,,,,,
2034746,2/19/2016,SEAFOOD,14.0,,,,,,,,,,,0,3.02,13228.00,6550.00,116.80,25000.00,,0,0,Food & Beverage,,,,,,
2036528,2/20/2016,SEAFOOD,20.0,,,,,,,,,,,0,3.02,13228.00,6550.00,116.80,25000.00,,1,0,Food & Beverage,,,,,,
2038310,2/21/2016,SEAFOOD,18.0,,,,,,,,,,,0,3.02,13228.00,6550.00,116.80,25000.00,,1,0,Food & Beverage,,,,,,
2040092,2/22/2016,SEAFOOD,8.0,,,,,,,,,,,0,3.02,13228.00,6550.00,116.80,25000.00,,0,0,Food & Beverage,,,,,,
2041874,2/23/2016,SEAFOOD,12.0,,,,,,,,,,,0,3.02,13228.00,6550.00,116.80,25000.00,,0,0,Food & Beverage,,,,,,
2043656,2/24/2016,SEAFOOD,13.0,,,,,,,,,,,0,3.02,13228.00,6550.00,116.80,25000.00,,0,0,Food & Beverage,,,,,,
2045438,2/25/2016,SEAFOOD,10.0,,,,,,,,,,,0,3.02,13228.00,6550.00,116.80,25000.00,,0,0,Food & Beverage,,,,,,
2047220,2/26/2016,SEAFOOD,12.0,,,,,,,,,,,0,3.02,13228.00,6550.00,116.80,25000.00,,0,0,Food & Beverage,,,,,,
2049002,2/27/2016,SEAFOOD,9.0,,,,,,,,,,,0,3.02,13228.00,6550.00,116.80,25000.00,,1,0,Food & Beverage,,,,,,
2050784,2/28/2016,SEAFOOD,19.0,,,,,,,,,,,0,3.02,13228.00,6550.00,116.80,25000.00,,1,0,Food & Beverage,,,,,,
2052566,2/29/2016,SEAFOOD,17.0,,,,,,,,,,,0,3.02,13228.00,6550.00,116.80,25000.00,,0,0,Food & Beverage,,,,,,
2054348,3/1/2016,SEAFOOD,16.0,,,,,,,,,,,0,3.02,13248.00,6550.00,117.10,25000.00,,0,0,Food & Beverage,,,,,,
2056130,3/2/2016,SEAFOOD,24.0,,,,,,,,,,,0,3.02,13248.00,6550.00,117.10,25000.00,,0,0,Food & Beverage,,,,,,
2057912,3/3/2016,SEAFOOD,13.0,,,,,,,,,,,0,3.02,13248.00,6550.00,117.10,25000.00,,0,0,Food & Beverage,,,,,,
2059694,3/4/2016,SEAFOOD,15.0,,,,,,,,,,,0,3.02,13248.00,6550.00,117.10,25000.00,,0,0,Food & Beverage,,,,,,
2061476,3/5/2016,SEAFOOD,12.0,,,,,,,,,,,0,3.02,13248.00,6550.00,117.10,25000.00,,1,0,Food & Beverage,,,,,,
2063258,3/6/2016,SEAFOOD,14.0,,,,,,,,,,,0,3.02,13248.00,6550.00,117.10,25000.00,,1,0,Food & Beverage,,,,,,
2065040,3/7/2016,SEAFOOD,8.0,,,,,,,,,,,0,3.02,13248.00,6550.00,117.10,25000.00,,0,0,Food & Beverage,,,,,,
2066822,3/8/2016,SEAFOOD,11.0,,,,,,,,,,,0,3.02,13248.00,6550.00,117.10,25000.00,,0,0,Food & Beverage,,,,,,
2068604,3/9/2016,SEAFOOD,8.0,,,,,,,,,,,0,3.02,13248.00,6550.00,117.10,25000.00,,0,0,Food & Beverage,,,,,,
2070386,3/10/2016,SEAFOOD,10.0,,,,,,,,,,,0,3.02,13248.00,6550.00,117.10,25000.00,,0,0,Food & Beverage,,,,,,
2072168,3/11/2016,SEAFOOD,22.0,,,,,,,,,,,0,3.02,13248.00,6550.00,117.10,25000.00,,0,0,Food & Beverage,,,,,,
2073950,3/12/2016,SEAFOOD,16.0,,,,,,,,,,,0,3.02,13248.00,6550.00,117.10,25000.00,,1,0,Food & Beverage,,,,,,
2075732,3/13/2016,SEAFOOD,7.0,,,,,,,,,,,0,3.02,13248.00,6550.00,117.10,25000.00,,1,0,Food & Beverage,,,,,,
2077514,3/14/2016,SEAFOOD,10.0,,,,,,,,,,,0,3.02,13248.00,6550.00,117.10,25000.00,,0,0,Food & Beverage,,,,,,
2079296,3/15/2016,SEAFOOD,16.0,,,,,,,,,,,0,3.02,13248.00,6550.00,117.10,25000.00,,0,0,Food & Beverage,,,,,,
2081078,3/16/2016,SEAFOOD,16.0,,,,,,,,,,,0,3.02,13248.00,6550.00,117.10,25000.00,,0,0,Food & Beverage,,,,,,
2082860,3/17/2016,SEAFOOD,16.0,,,,,,,,,,,0,3.02,13248.00,6550.00,117.10,25000.00,,0,0,Food & Beverage,,,,,,
2084642,3/18/2016,SEAFOOD,22.0,,,,,,,,,,,0,3.02,13248.00,6550.00,117.10,25000.00,,0,0,Food & Beverage,,,,,,
2086424,3/19/2016,SEAFOOD,18.0,,,,,,,,,,,0,3.02,13248.00,6550.00,117.10,25000.00,,1,0,Food & Beverage,,,,,,
2088206,3/20/2016,SEAFOOD,22.0,,,,,,,,,,,0,3.02,13248.00,6550.00,117.10,25000.00,,1,0,Food & Beverage,,,,,,
2089988,3/21/2016,SEAFOOD,18.0,,,,,,,,,,,0,3.02,13248.00,6550.00,117.10,25000.00,,0,0,Food & Beverage,,,,,,
2091770,3/22/2016,SEAFOOD,15.0,,,,,,,,,,,0,3.02,13248.00,6550.00,117.10,25000.00,,0,0,Food & Beverage,,,,,,
2093552,3/23/2016,SEAFOOD,18.0,,,,,,,,,,,0,3.02,13248.00,6550.00,117.10,25000.00,,0,0,Food & Beverage,,,,,,
2095334,3/24/2016,SEAFOOD,42.0,,,,,,,,,,,0,3.02,13248.00,6550.00,117.10,25000.00,,0,0,Food & Beverage,,,,,,
2097116,3/25/2016,SEAFOOD,8.0,,,,,,,,,,,0,3.02,13248.00,6550.00,117.10,25000.00,,0,0,Food & Beverage,,,,,,
2098898,3/26/2016,SEAFOOD,10.0,,,,,,,,,,,0,3.02,13248.00,6550.00,117.10,25000.00,,1,0,Food & Beverage,,,,,,
2100680,3/27/2016,SEAFOOD,13.0,,,,,,,,,,,0,3.02,13248.00,6550.00,117.10,25000.00,,1,0,Food & Beverage,,,,,,
2102462,3/28/2016,SEAFOOD,10.0,,,,,,,,,,,0,3.02,13248.00,6550.00,117.10,25000.00,,0,0,Food & Beverage,,,,,,
2104244,3/29/2016,SEAFOOD,21.0,,,,,,,,,,,0,3.02,13248.00,6550.00,117.10,25000.00,,0,0,Food & Beverage,,,,,,
2106026,3/30/2016,SEAFOOD,9.0,,,,,,,,,,,0,3.02,13248.00,6550.00,117.10,25000.00,,0,0,Food & Beverage,,,,,,
2107808,3/31/2016,SEAFOOD,17.0,,,,,,,,,,,0,3.02,13248.00,6550.00,117.10,25000.00,,0,0,Food & Beverage,,,,,,
2109590,4/1/2016,SEAFOOD,12.0,,,,,,,,,,,0,3.02,13268.00,6550.00,117.40,25000.00,,0,0,Food & Beverage,,,,,,
2111372,4/2/2016,SEAFOOD,18.0,,,,,,,,,,,0,3.02,13268.00,6550.00,117.40,25000.00,,1,0,Food & Beverage,,,,,,
2113154,4/3/2016,SEAFOOD,30.0,,,,,,,,,,,0,3.02,13268.00,6550.00,117.40,25000.00,,1,0,Food & Beverage,,,,,,
2114936,4/4/2016,SEAFOOD,28.0,,,,,,,,,,,0,3.02,13268.00,6550.00,117.40,25000.00,,0,0,Food & Beverage,,,,,,
2116718,4/5/2016,SEAFOOD,17.0,,,,,,,,,,,0,3.02,13268.00,6550.00,117.40,25000.00,,0,0,Food & Beverage,,,,,,
2118500,4/6/2016,SEAFOOD,11.0,,,,,,,,,,,0,3.02,13268.00,6550.00,117.40,25000.00,,0,0,Food & Beverage,,,,,,
2120282,4/7/2016,SEAFOOD,6.0,,,,,,,,,,,0,3.02,13268.00,6550.00,117.40,25000.00,,0,0,Food & Beverage,,,,,,
2122064,4/8/2016,SEAFOOD,27.0,,,,,,,,,,,0,3.02,13268.00,6550.00,117.40,25000.00,,0,0,Food & Beverage,,,,,,
2123846,4/9/2016,SEAFOOD,15.0,,,,,,,,,,,0,3.02,13268.00,6550.00,117.40,25000.00,,1,0,Food & Beverage,,,,,,
2125628,4/10/2016,SEAFOOD,18.0,,,,,,,,,,,0,3.02,13268.00,6550.00,117.40,25000.00,,1,0,Food & Beverage,,,,,,
2127410,4/11/2016,SEAFOOD,17.0,,,,,,,,,,,0,3.02,13268.00,6550.00,117.40,25000.00,,0,0,Food & Beverage,,,,,,
2129192,4/12/2016,SEAFOOD,13.0,,,,,,,,,,,0,3.02,13268.00,6550.00,117.40,25000.00,,0,0,Food & Beverage,,,,,,
2130974,4/13/2016,SEAFOOD,11.0,,,,,,,,,,,0,3.02,13268.00,6550.00,117.40,25000.00,,0,0,Food & Beverage,,,,,,
2132756,4/14/2016,SEAFOOD,8.0,,,,,,,,,,,0,3.02,13268.00,6550.00,117.40,25000.00,,0,0,Food & Beverage,,,,,,
